kata,bobot
sampe nunggu,-0.04865692338759191
kartu aktif,-0.04864936143915443
down mulu,-0.048640899539723996
sakit laden,-0.04863680570219871
pake ujung,-0.048606848293480255
paswot,-0.0485598264325437
mindahin,-0.04854504583588142
aja minta,-0.04850976089024713
bisah,-0.04849076788901948
serta daftar,-0.048479361383317814
aktif bayar,-0.04838393810907
cermin,-0.04837055027322709
alas salah,-0.048364964915568256
pakai nama,-0.04825826542466576
nmr antre,-0.048244019061115404
kasi org,-0.048206120153549276
iur bulan,-0.04818555914095367
perintah harap,-0.04817818624485867
mayoritas,-0.048133045939709615
sampe ganti,-0.04813277382684255
daftar gimna,-0.04812426624852588
otp via,-0.048074088164960026
eror captcha,-0.04807320745121871
susah alas,-0.04805769549162104
wajib bayar,-0.048046985415298386
perintah bobrok,-0.048017565149863946
segi tampil,-0.048016605105960994
riwayat periksa,-0.048004890699026095
bag,-0.048004527858693836
memper,-0.048003532455482285
pisah kk,-0.04800017952618754
reset sandi,-0.04800000204544357
wajar,-0.04799857852867255
ktp sesuai,-0.047968145171600085
verifikasi biometrik,-0.04790169183248827
mudah masyarakat,-0.04790012459369182
banyak korupsi,-0.04789254315936429
papua,-0.04787737143901921
virtual,-0.04787502362425524
rt,-0.04786549561723191
tua susah,-0.047830552094936286
daftar waktu,-0.04782301589750817
hitam kedip,-0.04777984129237263
kyk,-0.047765055097783705
wajah coba,-0.04776054611329397
kadang ambil,-0.04775156326208083
gimana kode,-0.04771461600417911
ulang otp,-0.04770410070071231
darah tinggi,-0.04770310944017538
solusi kasih,-0.047693998498098286
piye,-0.04766136447704043
otomatis susah,-0.04763149414237448
kasih nik,-0.04760391155532533
dikit napa,-0.047559020486358995
dongg,-0.047550107934255716
alternatif,-0.047517104047027775
kasihan lansia,-0.047496282442801394
daftar mentok,-0.0474414042519857
kutu tolong,-0.047437535292057416
eror eror,-0.047430556613165684
wajah gimana,-0.04741825177256237
gituu,-0.047402494587833896
korupsi bikin,-0.047397134406989276
pt,-0.04738932658246353
undur,-0.04738080347627496
tutup jam,-0.0473740867678064
tres,-0.04733727925918019
ehhh,-0.04729294255409456
noh,-0.04727723528986329
cuh,-0.04720902811558329
duit rakyat,-0.04719356349644987
riwayat antre,-0.04716624387913722
in trus,-0.04716127666643256
tingkat akun,-0.04715539397945413
niat ngasih,-0.04713328156327041
astaghfirullah,-0.04711430081950545
guna lupa,-0.04708810300241397
tunggu kode,-0.04707976434030559
anggota kk,-0.04705622794237238
antre pas,-0.04705140254679564
nge kutu,-0.04704229031816807
mantap mudah,-0.04701244683202848
kontrol rutin,-0.04697771118486925
eror baru,-0.04685594739805117
dibenerin aplikasi,-0.0468292209602935
korupsi uang,-0.046824218257711735
solusi eror,-0.0468199689106642
aneh gajelas,-0.04681988253268482
nunggu sms,-0.046798668903130516
baik ubah,-0.046778218688161004
bikin anak,-0.046760542038501204
daftar ajh,-0.04669906136577339
nik slh,-0.04669667406500952
pegang ktp,-0.046685392984716065
tab,-0.046678581077775456
liat kode,-0.04664977194552823
kontrol tulis,-0.04650223324303685
aplikasi bikin,-0.046492577253719775
tolong tindak,-0.04644351062114418
baru bikin,-0.046433806415951816
eror mulu,-0.04640515144827977
tawar,-0.046403222550463856
ngak daftar,-0.046370264160291386
note,-0.046343948834584536
gara eror,-0.04633873812750498
daftar jelek,-0.04632647494088734
via sms,-0.04632493048389761
eror log,-0.046315506958226296
bayar cek,-0.046311470648287986
kuota pasien,-0.046307034938329966
cek jaring,-0.04628832718387384
perintah burik,-0.046257309225163946
sms whatsapp,-0.046235630690691996
nomor tlpn,-0.04622519623610756
bagus keren,-0.04609927899721989
hijau,-0.04607627558387039
email sesuai,-0.04606572157682131
kirim via,-0.04605294581886639
akun bilang,-0.046051189766999234
nunggu pasien,-0.04604913083437455
kirim kali,-0.04603389828866304
ken nang,-0.04602527800063427
antre sesuai,-0.04602277553248535
ribet guna,-0.04602232826399595
simpul,-0.04601213367271581
ganggu tolong,-0.045981878654186605
hasil nihil,-0.04589493835941126
pas obat,-0.04587365794036968
bio data,-0.04584161274790133
ky gin,-0.04578351581066373
sistem aja,-0.04578274230643139
item,-0.0457161398566284
tingkat rumah,-0.04570947046400216
sakit susah,-0.04568624514156703
trs log,-0.045649406304428514
obat kartu,-0.045648611956180175
antre minggu,-0.045624131937470155
susahhh,-0.04557035510769711
blank hitam,-0.04556269690814676
baru akun,-0.04555274234027335
gampang daftar,-0.04553407665528607
screenshot bukti,-0.045486390495326975
kasihan ponsel,-0.04548501377287277
cepet obat,-0.04548254994417462
nerima kode,-0.045474083067026494
bom daftar,-0.045471824972761296
baru parah,-0.045388242419785646
sakit daftar,-0.045376514562880624
puter,-0.045323185133525117
saran unduh,-0.04531460194984874
ulang detik,-0.045302351922317796
ko bikin,-0.04527950178693824
out masukin,-0.04522630515366084
sebentar sebentar,-0.04520436132797412
baik bugnya,-0.045191574829405515
gabisa pake,-0.045155490550860496
sedot pulsa,-0.04515481006705323
cepet cepet,-0.045142206756708776
baik layan,-0.04513711785983405
bagus wifi,-0.045134719159483985
gagal verifikasi,-0.04512920143866262
konsumen,-0.04510421365561654
eror obat,-0.04504658884344928
masuk salah,-0.0450430485574903
apus aja,-0.04503190590439926
potong gaji,-0.04498723953765373
via wa,-0.04498517367026757
bikin gampang,-0.044944919565999754
salah email,-0.04491980874430256
tgl januari,-0.04490347814113923
pasien nunggu,-0.04490008919527769
pasang hapus,-0.04485166037275515
donk baik,-0.044844272360564305
sembuh sakit,-0.044834902383465394
aja it,-0.04483089602412742
kagak pake,-0.044751952078915344
otp pakai,-0.04472777174479533
proses tunggu,-0.044700160984169984
ribet klo,-0.04464371800614766
perintah tolol,-0.04463655262958756
nomor captcha,-0.04463226309094482
autodebit daftar,-0.044620185271626756
beranda,-0.04461255316678951
bayar rehab,-0.04460877193733635
data nyala,-0.04460035899176703
anggar triliun,-0.044592650892277236
scam,-0.044561264692367805
capthca,-0.04450402569174473
masuk sulit,-0.04448840440131478
jls ni,-0.044483917215088986
aja nyusahin,-0.04448167378013093
akun gimana,-0.04447291290682983
susah sinyal,-0.04441855804515435
lampir,-0.0444121805827159
baca gagal,-0.04436664081777277
gagal darurat,-0.04431723823457221
buruk gabisa,-0.04427454753780723
ko eror,-0.04424457760906355
bru,-0.044242707982501725
muncul ambil,-0.04423219942826095
eror laden,-0.04421852167302033
coba ulang,-0.044179633798076136
pake pas,-0.044176452645353
jadwal kontrol,-0.044176065008728234
byk,-0.04416720067737684
gajelas daftar,-0.044157225700321635
sering eror,-0.04415593170450668
nongol nongol,-0.04415545158791373
otpnya gimana,-0.04414531718542616
kana,-0.044138317220868487
kuota full,-0.04413628013628129
akun otomatis,-0.044095586200736794
bayangin,-0.0440917929131586
gin baru,-0.044046243685591895
ponsel ttp,-0.04398115925621944
situasi,-0.043924504597077536
tolol susah,-0.04387240904293737
keburu tinggal,-0.04384819735743418
daftar bikin,-0.04383607349182892
otp bilang,-0.04381015922371629
ubah ubah,-0.043805181245525876
aja biar,-0.04379794776365016
dlu sistem,-0.043797440756376434
screening isi,-0.04379684448226164
via whatsapp,-0.043788503641497646
gilir suruh,-0.04377626545907217
kutu parah,-0.04374218154812474
onlinenya,-0.043738848461345035
verivikasi kirim,-0.04372440515214801
coba periksa,-0.04372165590828458
whatsapp sms,-0.04371685543243462
gilir baru,-0.043653333401412205
minggu ulang,-0.04358600807878793
gabisa kode,-0.04357499265523035
nkri,-0.043507037769672734
daftar ubah,-0.04348182334994473
aja nyoba,-0.04345898890459564
otp auto,-0.04343353592994346
terdaptar,-0.0434285245568892
pakai spasi,-0.04342792379967616
dokter daftar,-0.04339067031264853
sakit gigi,-0.04338724979617575
perintah dana,-0.04334699288506799
out ribet,-0.04334278724660065
otp verif,-0.04333668539904688
jd susah,-0.043298706536452014
istri lahir,-0.04328973335703934
astaga,-0.04324703628237944
dobel,-0.043238481036075194
antre akses,-0.04322515773113877
tempat terang,-0.043196190170316756
ribet pindah,-0.043192791500926024
njir,-0.04319174266599929
ubah pas,-0.04316504447375877
screning,-0.04315504279502559
aplnya,-0.04314240079544836
lot daftar,-0.0431418569587499
performa,-0.04314031033566151
ngasi,-0.043135856585955076
maka,-0.04312110699259158
sendri susah,-0.043105120870179425
online tetep,-0.043104853662301566
data gabisa,-0.04308977907179204
mulu tolong,-0.043080818973779286
kode gada,-0.04308060452606915
perlahan,-0.04306335072022121
obat anak,-0.043033110785239956
qr,-0.04299964181141258
rujuk tgl,-0.042982702998955805
jam tutup,-0.04297642849959403
in ganti,-0.042965556555849195
parah aja,-0.04295691884693771
gimana sihhh,-0.04294421799119164
gagal susah,-0.042939243463293454
arahin,-0.04289943451897998
wa email,-0.042898568026122796
siang sore,-0.04289155164785628
kuota penuh,-0.04286998455650413
sulit tolong,-0.04286240960431317
kode kirim,-0.04285071722450449
ikut instruksi,-0.0427935869776729
wajah kode,-0.04277424411595424
triliun,-0.04276319822914845
sistem buruk,-0.04274859170447254
lancar buka,-0.04274070576448531
fleksibel,-0.042726368609239236
kendala nik,-0.042720862198412674
data bilang,-0.042688638068890214
username sandi,-0.042669566577054244
internet wifi,-0.04262982377912744
bkn mudah,-0.04262246533631782
busuk susah,-0.042609074506445375
biometrik gagal,-0.04260322151861122
kasih terima,-0.04257072671708532
dasar perintah,-0.04256908211444205
akun gabisa,-0.042544768260578264
duit negara,-0.042529789295679195
rugi bayar,-0.04252918486670499
purba,-0.042510047782825126
jaman purba,-0.042510047782825126
ngeribetin banget,-0.04250082914593034
pdhal sandi,-0.04250045185188157
aja isi,-0.042493899571048176
data riwayat,-0.042430300134918573
eror kadang,-0.04240472873590933
maksain,-0.042388156678152704
pilih sms,-0.042316639778031455
bikin sulit,-0.04231606316071448
korupsi daftar,-0.042292880510387765
bang,-0.04229093895741718
gabisa baru,-0.04226698817929786
teks,-0.042250932011627135
guna layan,-0.042245834802867824
ngapa ngapain,-0.04222423120378898
edit,-0.042197388493620834
tolong perintah,-0.04215560897336772
butuh tolong,-0.0421392165924588
registrasi aja,-0.04213862443826723
info bayar,-0.04212885280278802
sita,-0.04212511630600672
suruh baru,-0.04206678609290537
emas,-0.04205500460375453
hrusnya,-0.042052243647062365
rekening bank,-0.042033092871065554
kk daftar,-0.04201750385784698
aja ulang,-0.04197124443677637
didaftarin,-0.04194561768063696
gajelas gabisa,-0.04193904548976413
bikin atur,-0.04192648091342119
fasilitas klik,-0.0419183693123953
antre dibatalin,-0.04191226178263065
alas koneksi,-0.04188677321002326
sms dapet,-0.04187460707941997
form,-0.04186726494950855
gagal ulang,-0.04186630848101143
pasien keburu,-0.04181920169838178
otp banget,-0.04180658092995936
jelek buruk,-0.04179565368249005
ponsel batas,-0.04175747645835259
eror bener,-0.041740679143610716
aja engga,-0.041732488476656227
kali pasang,-0.04172953672665498
kontrol aja,-0.04172862768764718
layan super,-0.041723279836541526
urgent banget,-0.041677044061997785
daftar ganggu,-0.04167701439911798
benahin,-0.041666181646242174
tolong dibenerin,-0.04164207991782918
kaga daftar,-0.041615989493563287
knph,-0.04160893278078791
captchanya muat,-0.04160555120975437
pencet tombol,-0.04155897562905948
jelek kualitas,-0.04155703493732758
kasih puas,-0.04155058957884183
harus daftar,-0.041528027504592835
dahh,-0.04151908061864967
akun kasi,-0.041510246887619756
pas bikin,-0.04148842994177797
info iur,-0.04142617994413686
sandi nunggu,-0.04140773344137774
wilayah,-0.04138018650513317
beri,-0.04137555411943897
kutu susah,-0.041349492177106845
besok kontrol,-0.041297934062418565
sakit antre,-0.041289664411558374
masak log,-0.04128413635765178
kdang,-0.041230912017336696
pake aja,-0.04114326625560671
bener napa,-0.04114287063331713
guna rumah,-0.04114020685123636
kelur,-0.041115846278089535
baik dlu,-0.04111247672970662
pandawa nomor,-0.04110625951628104
selasa,-0.041057336320642096
rugi guna,-0.04105321317707153
mbanking aja,-0.041048042130664125
pas tulis,-0.04101394145878259
jelek suka,-0.041011897448154276
tercover,-0.040981975378428986
salah nomor,-0.040959232834018464
sesuai tunjuk,-0.04094942584877531
bener gagal,-0.04090947686415616
data aman,-0.040877027098539916
ambil anter,-0.04083016329654215
integrasi sistem,-0.040829660771715626
pia,-0.040816968638472895
pia sms,-0.040816968638472895
tri,-0.04077217117158627
verifikasi coba,-0.04075696679805469
kiri gagal,-0.04075212736273397
gabisa screenshot,-0.04074144823508856
daftar log,-0.040739089469135445
ekspektasi,-0.04068185245485336
pecat aja,-0.04067235108469714
kirim jaring,-0.04066381510554537
terang minta,-0.04066176901076717
ponsel nambah,-0.04066067774421879
difaskes,-0.040652107497456506
online aplikasi,-0.040632705454029264
ranap,-0.04061811757623895
ulang coba,-0.04059424973055452
wni,-0.040579024422499416
bngttt,-0.040562886346287345
buka kudu,-0.04054125913835184
jelek log,-0.04054062858432311
pdhl sesuai,-0.040539135600526306
duluan tunggu,-0.040539016182265936
tbtb,-0.04053103699574416
anak suami,-0.04053062565634748
sandi waktu,-0.040523412825077654
jaring buka,-0.04051453006529157
kgk,-0.04048830427346681
emang,-0.04045215265552547
jdi bingung,-0.040440689868394206
anak daftar,-0.04038373569899116
cuman muncul,-0.040378353155608476
pulsa sms,-0.04037343928255905
krim kode,-0.04036523948865808
dokter rumah,-0.04033516338816465
out sndri,-0.04032693022923811
donlot,-0.04031907549462726
bolak rumah,-0.04031747904133324
susah capta,-0.04029534461974109
jam pas,-0.040287611661124295
pake uang,-0.04025760646889192
info layan,-0.04025162600413221
daftar puluh,-0.04024277176287278
layan tolong,-0.040238681075531635
silah hubung,-0.04022800260040236
cabang dekat,-0.0402213447687086
riwayat bayar,-0.040202340647634525
hotspot,-0.04018623930599492
sistem susah,-0.04016982968880524
suka nyusahin,-0.040136856554449096
liat email,-0.04013653237452364
sebenernya mudah,-0.040123006867915645
kelar kelar,-0.04011960316367539
sandi kasih,-0.040097541896527165
apliaksi,-0.04007129878595183
sandi jga,-0.04007100538682357
serta aktif,-0.040004170611111604
nyusahin aja,-0.039988023936899146
dimasukin,-0.039987801881814715
mending gausah,-0.03996229144983349
biometrik aktif,-0.03994346112185182
aktif bikin,-0.03994346112185181
bodong,-0.03993643277775723
klen,-0.03990460551772913
ganti tanggal,-0.039869781882481144
otpnya muncul,-0.039866922682230126
sandi spasi,-0.039860440263352795
fasilitas suruh,-0.039834859697386045
panjang,-0.03982817278584469
bobrok gin,-0.03982393661622158
buka log,-0.039814362129892616
akun anak,-0.03977945716110222
makan gaji,-0.039766684679669984
amit,-0.0397183692847865
baharu aplikasi,-0.039717148178989956
aneh sumpah,-0.03970980582991095
mertua,-0.03970697585438018
pake capcha,-0.03968287332464428
woyy,-0.039675107860564905
bin,-0.03964792998636648
terang transaksi,-0.039619879997470776
tolong timbang,-0.03960425966847898
tingkat susah,-0.0395975856109991
aja becus,-0.039577013062127166
pakai otak,-0.03951189197166977
dokter muncul,-0.039509082457859834
kendala daftar,-0.039426074307819574
taun,-0.039416439552609026
masak kalah,-0.03941125663198235
sms email,-0.039359833040206474
dftr antre,-0.03935617479096989
ni daftar,-0.03933965611745599
pulsa tetep,-0.039295825671989755
bla bla,-0.03926576565078593
pas dimasukin,-0.03923889318978906
ganggu eror,-0.039233386685818494
daftar ponsel,-0.03923140867127886
kontrol susah,-0.03923060633787886
asih,-0.03921884723718738
serba digital,-0.03921884168458789
benerin sistem,-0.03919446179512653
alamat rubah,-0.039174455377167565
aktif biometrik,-0.03913995803584255
bawa,-0.03913298862837849
jauh,-0.039105757870432294
otpnya wa,-0.03909344336944385
sms banget,-0.03909344336944385
out gin,-0.03908151138732028
masyarakat aja,-0.03906124022187682
susah kirim,-0.039013239166712906
selular,-0.03897983828183749
sdah coba,-0.03897860691767469
sms doang,-0.03890672330571672
sistem hapus,-0.03890323656753361
mulu pas,-0.03888286544936445
forgot,-0.038880491775414215
forgot sandi,-0.038880491775414215
ambil obat,-0.038866879519089056
ngirim verifikasi,-0.038865835363298566
diupdate akun,-0.03885753386377075
serta pindah,-0.03884977588659519
klo sulit,-0.03883482066780254
email gimana,-0.03879406558732572
pakai layan,-0.038793114178426624
proses registrasi,-0.038785540768646314
verifikasi sampe,-0.0387576290280573
cba,-0.03874690974177307
tolong butuh,-0.038720802213325495
kode tolong,-0.03869942223495908
opsi lupa,-0.03868724155629823
sign in,-0.038639574381441395
pas data,-0.03860058109213035
anggar gede,-0.03859888993967893
wa kirim,-0.03855689845206263
hpus,-0.03854951309643964
ulang isi,-0.03854118719122108
